source_id,image_use_id,fileId_short,x,y,width,height,candidate_region,candidate_region_name,candidate_subregion,decision,decision_is_final,must_recheck_before_region_close,reason,nearest_labels_for_search_only
S-001,IU-001,86922be1d4,22607.488,1082.042,948,215,CTXDB01,DatabaseFacade methods / connectivity / ensure-created-deleted / migrations,CTXDB01A,candidate-for-CTXDB01-transcript,no-boundary-review-only,yes,"DatabaseFacade-style methods: CanConnect, EnsureCreated/Deleted, migrations, Migrate, GetPending/GetApplied migrations, HasPendingModelChanges.",L-001: canconnect usage | L-002: canconnect | L-007: ensurecreated | L-012: database methods | L-008: ensuredeleted | L-014: migrations | L-015: migrate() | L-025: getpendingmig/getappliedmigr/getmigr
S-142,IU-142,c8b6600ab0,16623.328,10611.476,947,188,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05A,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-118: usetransaction | L-119: getdbtransaction | L-121: requirements to share local | L-120: same conection | L-084: WHAT DO WE GET FROM GETDBTRANSACTION | L-124: transaction | L-077: PROVIDER SPECIFIC TRANSACTION FEATURES | L-076: LIBRARIES THAT NEED ADO.NET TRANSACTION
S-143,IU-143,8eea8882c1,13498.655,10715.321,954,466,CTXDB04,SaveChanges transaction lifecycle / flush / rollback scope,CTXDB04B,candidate-for-CTXDB04-transcript,no-boundary-review-only,yes,"Where transaction lives around SaveChanges, rollback after DB write, flush/send query before next phase, query visibility inside transaction.","L-090: lives,rollback after write to db | L-118: usetransaction | L-086: where transaction | L-119: getdbtransaction | L-120: same conection | L-084: WHAT DO WE GET FROM GETDBTRANSACTION | L-123: what if we wont | L-125: use one connection per one transaction"
S-144,IU-144,9f449a4c24,22709.678,10800.709,983,293,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-112: setdbconnection | L-116: (with dbcontextoptoins and | L-117: manual creation of context) | L-104: get/set connectionstring | L-113: can control whether context owns the disposal of the | L-115: connection | L-082: openconnection | L-122: get/set commandtimeout
S-145,IU-145,c4ba620925,5340.1,10834.396,965,416,CTXDB03,SaveChanges value generation / batching / performance / ChangeTracker.Clear / short-lived DbContext,CTXDB03B,candidate-for-CTXDB03-transcript,no-boundary-review-only,yes,"Generated values after SaveChanges, DB/provider generated IDs, computed columns, triggers, multiple SaveChanges, batching, long transaction performance, ChangeTracker.Clear and short-lived DbContext patterns.",L-109: work pattern | L-106: separate context for bulk | L-102: tracking after memory release | L-100: avoid extra cpu cost from | L-097: better patterns | L-103: from clearing too | L-094: ChangeTracker.Clear | L-110: pattern
S-146,IU-146,5e10d75d77,4266.676,10865.164,944,392,CTXDB03,SaveChanges value generation / batching / performance / ChangeTracker.Clear / short-lived DbContext,CTXDB03B,candidate-for-CTXDB03-transcript,no-boundary-review-only,yes,"Generated values after SaveChanges, DB/provider generated IDs, computed columns, triggers, multiple SaveChanges, batching, long transaction performance, ChangeTracker.Clear and short-lived DbContext patterns.",L-110: pattern | L-108: short lived context | L-109: work pattern | L-106: separate context for bulk | L-099: short lived dbcontexts | L-096: cler/disposable | L-097: better patterns | L-094: ChangeTracker.Clear
S-147,IU-147,148fd6ba95,9079.771,10985.149,887,276,CTXDB03,SaveChanges value generation / batching / performance / ChangeTracker.Clear / short-lived DbContext,CTXDB03B,candidate-for-CTXDB03-transcript,no-boundary-review-only,yes,"Generated values after SaveChanges, DB/provider generated IDs, computed columns, triggers, multiple SaveChanges, batching, long transaction performance, ChangeTracker.Clear and short-lived DbContext patterns.","L-114: why disable auto savepoints | L-105: everything,savepoints | L-101: 4 dont want to rollback | L-092: of savechanges | L-088: another phase | L-089: what is flush | L-085: 3 flush/send query before | L-091: query"
S-148,IU-148,a98a4b08dc,20329.612,10989.617,967,383,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-111: for multiple operations | L-107: why to use one connection | L-112: setdbconnection | L-104: get/set connectionstring | L-116: (with dbcontextoptoins and | L-117: manual creation of context) | L-122: get/set commandtimeout | L-126: can we merge two ef transactions
S-149,IU-149,0236c82fbe,13482.796,11236.523,958,408,CTXDB04,SaveChanges transaction lifecycle / flush / rollback scope,CTXDB04B,candidate-for-CTXDB04-transcript,no-boundary-review-only,yes,"Where transaction lives around SaveChanges, rollback after DB write, flush/send query before next phase, query visibility inside transaction.","L-118: usetransaction | L-119: getdbtransaction | L-120: same conection | L-090: lives,rollback after write to db | L-123: what if we wont | L-086: where transaction | L-125: use one connection per one transaction | L-084: WHAT DO WE GET FROM GETDBTRANSACTION"
S-150,IU-150,eb68b77535,5347.247,11249.627,843,469,CTXDB03,SaveChanges value generation / batching / performance / ChangeTracker.Clear / short-lived DbContext,CTXDB03B,candidate-for-CTXDB03-transcript,no-boundary-review-only,yes,"Generated values after SaveChanges, DB/provider generated IDs, computed columns, triggers, multiple SaveChanges, batching, long transaction performance, ChangeTracker.Clear and short-lived DbContext patterns.",L-109: work pattern | L-106: separate context for bulk | L-102: tracking after memory release | L-110: pattern | L-100: avoid extra cpu cost from | L-103: from clearing too | L-108: short lived context | L-097: better patterns
S-151,IU-151,086a4b5542,20131.681,11381.103,347,46,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-111: for multiple operations | L-107: why to use one connection | L-126: can we merge two ef transactions | L-112: setdbconnection | L-116: (with dbcontextoptoins and | L-117: manual creation of context) | L-104: get/set connectionstring | L-122: get/set commandtimeout
S-152,IU-152,dbc42432e5,20341.723,11440.006,969,332,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-111: for multiple operations | L-107: why to use one connection | L-112: setdbconnection | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-122: get/set commandtimeout | L-126: can we merge two ef transactions | L-104: get/set connectionstring
S-153,IU-153,968a41478d,9090.715,11455.816,918,248,CTXDB03,SaveChanges value generation / batching / performance / ChangeTracker.Clear / short-lived DbContext,CTXDB03B,candidate-for-CTXDB03-transcript,no-boundary-review-only,yes,"Generated values after SaveChanges, DB/provider generated IDs, computed columns, triggers, multiple SaveChanges, batching, long transaction performance, ChangeTracker.Clear and short-lived DbContext patterns.","L-114: why disable auto savepoints | L-105: everything,savepoints | L-101: 4 dont want to rollback | L-092: of savechanges | L-088: another phase | L-089: what is flush | L-085: 3 flush/send query before | L-091: query"
S-154,IU-154,2590739a98,23943.279,11492.824,979,349,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-115: connection | L-113: can control whether context owns the disposal of the | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-112: setdbconnection | L-122: get/set commandtimeout | L-104: get/set connectionstring | L-127: enlisttransaction/getenlistedtransaction
S-155,IU-155,2faed444c0,22747.475,11675.094,944,467,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-112: setdbconnection | L-115: connection | L-113: can control whether context owns the disposal of the | L-122: get/set commandtimeout | L-104: get/set connectionstring | L-127: enlisttransaction/getenlistedtransaction
S-156,IU-156,d6bbe168ff,5338.741,11730.998,913,167,CTXDB03,SaveChanges value generation / batching / performance / ChangeTracker.Clear / short-lived DbContext,CTXDB03B,candidate-for-CTXDB03-transcript,no-boundary-review-only,yes,"Generated values after SaveChanges, DB/provider generated IDs, computed columns, triggers, multiple SaveChanges, batching, long transaction performance, ChangeTracker.Clear and short-lived DbContext patterns.",L-109: work pattern | L-106: separate context for bulk | L-102: tracking after memory release | L-110: pattern | L-108: short lived context | L-103: from clearing too | L-100: avoid extra cpu cost from | L-097: better patterns
S-157,IU-157,29dfa26ee9,20349.168,11795.308,913,226,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-111: for multiple operations | L-107: why to use one connection | L-112: setdbconnection | L-122: get/set commandtimeout | L-126: can we merge two ef transactions | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-104: get/set connectionstring
S-158,IU-158,98ed383ecd,13501.058,11813.102,939,361,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.","L-119: getdbtransaction | L-118: usetransaction | L-120: same conection | L-123: what if we wont | L-125: use one connection per one transaction | L-090: lives,rollback after write to db | L-086: where transaction | L-084: WHAT DO WE GET FROM GETDBTRANSACTION"
S-159,IU-159,83581480f8,20361.501,12038.974,925,182,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-111: for multiple operations | L-107: why to use one connection | L-122: get/set commandtimeout | L-126: can we merge two ef transactions | L-112: setdbconnection | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-127: enlisttransaction/getenlistedtransaction
S-160,IU-160,25af95ba7d,22732.9,12139.473,978,394,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06A,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-122: get/set commandtimeout | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-112: setdbconnection | L-115: connection | L-113: can control whether context owns the disposal of the | L-127: enlisttransaction/getenlistedtransaction | L-104: get/set connectionstring
S-161,IU-161,f863692ee8,13514.558,12188.269,904,360,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.","L-120: same conection | L-119: getdbtransaction | L-118: usetransaction | L-123: what if we wont | L-125: use one connection per one transaction | L-090: lives,rollback after write to db | L-086: where transaction | L-084: WHAT DO WE GET FROM GETDBTRANSACTION"
S-162,IU-162,9a6d3e9e7f,13538.391,12703.769,899,465,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-120: same conection | L-119: getdbtransaction | L-125: use one connection per one transaction | L-118: usetransaction | L-123: what if we wont | L-129: usetransaction | L-131: 2 contexts | L-124: transaction
S-163,IU-163,5291502f68,22785.182,12816.009,862,482,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06B,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-122: get/set commandtimeout | L-127: enlisttransaction/getenlistedtransaction | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-115: connection | L-112: setdbconnection | L-113: can control whether context owns the disposal of the | L-132: isrelational/issqlserver/issqlite
S-164,IU-164,506795edd6,16269.409,12947.655,941,268,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-125: use one connection per one transaction | L-123: what if we wont | L-124: transaction | L-121: requirements to share local | L-120: same conection | L-129: usetransaction | L-119: getdbtransaction | L-131: 2 contexts
S-165,IU-165,112fc8a86d,17775.459,12960.008,985,476,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-124: transaction | L-121: requirements to share local | L-126: can we merge two ef transactions | L-128: usetransaction | L-130: context + ado.net | L-129: usetransaction | L-131: 2 contexts | L-125: use one connection per one transaction
S-166,IU-166,75c84d25a3,19051.335,13039.426,920,365,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-126: can we merge two ef transactions | L-128: usetransaction | L-130: context + ado.net | L-124: transaction | L-121: requirements to share local | L-111: for multiple operations | L-107: why to use one connection | L-129: usetransaction
S-167,IU-167,19b5875c0f,13516.37,13179.183,972,441,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-120: same conection | L-125: use one connection per one transaction | L-123: what if we wont | L-119: getdbtransaction | L-118: usetransaction | L-129: usetransaction | L-131: 2 contexts | L-124: transaction
S-168,IU-168,62ae25435a,16263.608,13230.75,1032,359,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-125: use one connection per one transaction | L-123: what if we wont | L-129: usetransaction | L-124: transaction | L-121: requirements to share local | L-131: 2 contexts | L-120: same conection | L-119: getdbtransaction
S-169,IU-169,27bc1442bd,22768.8,13318.847,972,153,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06B,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-127: enlisttransaction/getenlistedtransaction | L-122: get/set commandtimeout | L-132: isrelational/issqlserver/issqlite | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-115: connection | L-113: can control whether context owns the disposal of the | L-112: setdbconnection
S-170,IU-170,3d293ea582,19056.047,13419.123,933,301,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-126: can we merge two ef transactions | L-128: usetransaction | L-130: context + ado.net | L-124: transaction | L-121: requirements to share local | L-129: usetransaction | L-131: 2 contexts | L-111: for multiple operations
S-171,IU-171,7791077b16,17771.912,13458.868,954,383,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-128: usetransaction | L-130: context + ado.net | L-124: transaction | L-121: requirements to share local | L-126: can we merge two ef transactions | L-129: usetransaction | L-131: 2 contexts | L-125: use one connection per one transaction
S-172,IU-172,c0b37c5af1,16298.233,13659.637,969,367,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-129: usetransaction | L-131: 2 contexts | L-125: use one connection per one transaction | L-123: what if we wont | L-124: transaction | L-121: requirements to share local | L-128: usetransaction | L-130: context + ado.net
S-173,IU-173,70feb20ef7,19057.956,13742.502,951,270,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-126: can we merge two ef transactions | L-128: usetransaction | L-130: context + ado.net | L-124: transaction | L-121: requirements to share local | L-129: usetransaction | L-131: 2 contexts | L-132: isrelational/issqlserver/issqlite
S-174,IU-174,f20a9fac6e,17758.745,13943.127,935,365,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-128: usetransaction | L-130: context + ado.net | L-129: usetransaction | L-131: 2 contexts | L-124: transaction | L-121: requirements to share local | L-126: can we merge two ef transactions | L-125: use one connection per one transaction
S-175,IU-175,2c66216e55,19053.835,13960.093,1007,309,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-128: usetransaction | L-126: can we merge two ef transactions | L-130: context + ado.net | L-124: transaction | L-121: requirements to share local | L-129: usetransaction | L-131: 2 contexts | L-132: isrelational/issqlserver/issqlite
S-176,IU-176,8e2d0524db,22851.77,13988.543,775,482,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06B,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-127: enlisttransaction/getenlistedtransaction | L-132: isrelational/issqlserver/issqlite | L-122: get/set commandtimeout | L-133: generatecreatescript | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-115: connection | L-113: can control whether context owns the disposal of the
S-177,IU-177,e57e40183a,16291.03,14040.573,1008,198,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-129: usetransaction | L-131: 2 contexts | L-125: use one connection per one transaction | L-128: usetransaction | L-130: context + ado.net | L-123: what if we wont | L-124: transaction | L-121: requirements to share local
S-178,IU-178,1e971378bc,22831.011,14485.414,947,160,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06B,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-127: enlisttransaction/getenlistedtransaction | L-132: isrelational/issqlserver/issqlite | L-133: generatecreatescript | L-122: get/set commandtimeout | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-115: connection | L-113: can control whether context owns the disposal of the
S-179,IU-179,e652c97551,18347.394,14537.506,877,304,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-130: context + ado.net | L-128: usetransaction | L-131: 2 contexts | L-129: usetransaction | L-126: can we merge two ef transactions | L-124: transaction | L-121: requirements to share local | L-134: 2 differenct
S-180,IU-180,cade5d0708,17088.87,14539.461,927,482,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-131: 2 contexts | L-129: usetransaction | L-130: context + ado.net | L-128: usetransaction | L-134: 2 differenct | L-135: contexts getting options | L-124: transaction | L-136: creating contexts manually
S-181,IU-181,395e02e536,18343.95,14845.339,895,355,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-130: context + ado.net | L-128: usetransaction | L-131: 2 contexts | L-129: usetransaction | L-126: can we merge two ef transactions | L-134: 2 differenct | L-135: contexts getting options | L-136: creating contexts manually
S-182,IU-182,e42350e029,22827.154,14867.591,908,482,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06B,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-133: generatecreatescript | L-132: isrelational/issqlserver/issqlite | L-127: enlisttransaction/getenlistedtransaction | L-122: get/set commandtimeout | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-115: connection | L-113: can control whether context owns the disposal of the
S-183,IU-183,7897ee189d,17104.95,15031.395,873,474,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-131: 2 contexts | L-129: usetransaction | L-130: context + ado.net | L-128: usetransaction | L-134: 2 differenct | L-135: contexts getting options | L-136: creating contexts manually | L-137: example
S-184,IU-184,658019a4c0,18335.006,15212.395,944,392,CTXDB05,IDbContextTransaction / GetDbTransaction / UseTransaction / ADO.NET / shared local transaction,CTXDB05B,candidate-for-CTXDB05-transcript,no-boundary-review-only,yes,"Transaction object, IDbContextTransaction, GetDbTransaction, provider-specific transaction access, raw ADO.NET commands, UseTransaction, sharing one local transaction between contexts or context + ADO.NET.",L-130: context + ado.net | L-128: usetransaction | L-131: 2 contexts | L-129: usetransaction | L-134: 2 differenct | L-135: contexts getting options | L-139: di | L-138: context should accept optoins
S-185,IU-185,0ed0c9eeca,22847.288,15366.747,950,284,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06B,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-133: generatecreatescript | L-132: isrelational/issqlserver/issqlite | L-127: enlisttransaction/getenlistedtransaction | L-122: get/set commandtimeout | L-117: manual creation of context) | L-116: (with dbcontextoptoins and | L-115: connection | L-113: can control whether context owns the disposal of the
S-186,IU-186,58660c904f,17091.783,15522.506,966,334,CTXDB07,Manual DbContext creation / options / DI / multiple contexts,CTXDB07A,candidate-for-CTXDB07-transcript,no-boundary-review-only,yes,"Creating contexts manually, contexts getting DbContextOptions, two different contexts, DI, context should accept options.",L-134: 2 differenct | L-135: contexts getting options | L-136: creating contexts manually | L-131: 2 contexts | L-129: usetransaction | L-130: context + ado.net | L-128: usetransaction | L-137: example
S-187,IU-187,84e8af0629,18339.839,15615.117,921,331,CTXDB07,Manual DbContext creation / options / DI / multiple contexts,CTXDB07B,candidate-for-CTXDB07-transcript,no-boundary-review-only,yes,"Creating contexts manually, contexts getting DbContextOptions, two different contexts, DI, context should accept options.",L-130: context + ado.net | L-128: usetransaction | L-139: di | L-138: context should accept optoins | L-134: 2 differenct | L-135: contexts getting options | L-136: creating contexts manually | L-131: 2 contexts
S-188,IU-188,7cd52f3a1a,15859.528,15729.362,1035,388,CTXDB07,Manual DbContext creation / options / DI / multiple contexts,CTXDB07A,candidate-for-CTXDB07-transcript,no-boundary-review-only,yes,"Creating contexts manually, contexts getting DbContextOptions, two different contexts, DI, context should accept options.",L-134: 2 differenct | L-135: contexts getting options | L-136: creating contexts manually | L-131: 2 contexts | L-129: usetransaction | L-137: example | L-130: context + ado.net | L-128: usetransaction
S-189,IU-189,3e2b73547a,22836.152,15810.62,937,192,CTXDB06,DbConnection / open connection / SetDbConnection / command timeout / provider helpers,CTXDB06B,candidate-for-CTXDB06-transcript,no-boundary-review-only,yes,"GetDbConnection, OpenConnection, EF-managed connection, Get/SetConnectionString, SetDbConnection, context ownership of connection disposal, command timeout, EnlistTransaction, provider checks, GenerateCreateScript.",L-133: generatecreatescript | L-132: isrelational/issqlserver/issqlite | L-127: enlisttransaction/getenlistedtransaction | L-122: get/set commandtimeout | L-117: manual creation of context) | L-138: context should accept optoins | L-116: (with dbcontextoptoins and | L-115: connection
